text,label,soft_label
您好，我是河北保定做电瓶壳破碎料和颗粒的厂家，质量可靠，信誉保证，随时欢迎来电垂询及实地考察，联系电话xxxxxxxxxxx,2,0.1
资生堂南东店：x/x-x/xx购任意产品均享折扣，商场四级赠礼，柜台双倍积分满额享x级赠礼，小李！,2,0.1
锦屏曼天雨今日起搞活动，全场全部打x折，欢迎选购,2,0.1
，xxx平，xxx万！一期多层洋房，xxx平带花园带地下室送装修，xxx万！有兴趣欢迎随时来电！xxx-xxxx-xxxx，天街地产华,2,0.1
亲，告诉您一个好消息！《灿灿美容院》为庆祝咱们女人的节日，特携手莱斯贝儿厂家推出:《x.x节》当天所有家用产品“x.x”折销售，美容院,2,0.1
怡人日化感恩三八妇女节活动，时间：x月x日/x月x日，活动期间xx岁以下妇女均有礼品相赠，京润珍珠满xx元送xxx元产品，购买xxx元产品立减xxx元现金，再送价值xxx元xxx纯银珍珠项链一条，购买xxx元产品立减xxx元现金，再送价值xxx元高档不锈钢锅一个，购买xxxx元产品立减xxx元现金，再送价值xxx元高档纯棉四件套一套，全场满xx元幸运大抽奖一次，日用品特价，怡人日化祝天下妇女节日快乐。,2,0.1
尊贵的女士，我是您的小亲，兴隆大奥莱卓诗尼女鞋品牌，x月x日您就是女王，您来就有好礼相送，还有全场商品满xxx送xxx现金券等着您挑选,2,0.1
小幺幺辅导班春季学期开学了！本学期晚间作业辅导（周一至周五）收费为xxx元每人每月，更多详情请咨询xxxxxxxxxxx赵老师,2,0.1
新春快乐、祝您羊年行大运发大财。我工厂专业生产电子门锁、酒店锁、密码锁、感应柜锁、遥控锁、指纹锁等……于今天正式生产发货。感谢各位的顶,2,0.1
尊敬的顾客：您好！爱婴坊友谊店（即太阳岛中山公园对面）增设了小儿捏背（按摩）项目，小儿捏背可促进宝宝生长发育、健脑、益智，促进食欲，帮助消化吸收、增强免疫力和抵抗力、助睡眠、可防治便秘、腹泻，感冒，化痰止咳、消化不良、小儿夜啼，…等功效。持妈妈身份证.宝宝出生证及贵宾卡x一xxx天内可免费小儿捏背两次。咨询预约电话：xxxx-xxxxxxx。,2,0.1
通 知 ： 加 我 的 Q Q 号 码 ：xxxxxxxxx  有 会 计 从 业 的 捷 径 发 送 给 你,2,0.1
尊敬的会员朋友您好!今天元宵节，祝您和家人元宵节快乐!顺便通知x月x日妇女节所有来汗蒸的女性顾客免费x次，可带女性亲戚朋友来，开卡x折,2,0.1
xx活动来袭啦！！！ 羽西三八妇女节搞大型促销活动，提前告知大家一下活动内容，所有商品享享受满减活动。满xxx减xxx，满xxxx减x,2,0.1
上海金物源生物科技有限公司，主营婴幼儿食品，成立于xxxx年，现招聘销售,2,0.1
所有佳丽均可享受一次xx元体验一次店内没做过的任何项目（过程中不收取任何费用，中科和祛斑，脱毛，洗牙除外），二重惊喜：魅力女人专属福利,2,0.1
九台农商银行高端客户专享理财产品，保证收益型产品，期限一年，xxx万起存，到期收益xxxxx元。详情咨询xxxxxxxxxxx,2,0.1
联系电话xxxxxxxxxxxx:工行工资贷，无担保，无抵押，当日下款x-xx万 利息三厘。x:民间借贷当天下款x-xxx万 车辆,2,0.1
各位美小主：三月女人节，同仁堂健康这厢有礼啦！ x月x日当天女性顾客诊费减免，抓方x.x折。 x月x日-x日到店消费满xxx元以上（不,2,0.1
您好，我是红星美凯龙四楼麦思哲窗帘的小金。本店x.xx晚xx:xx-xx:xx集结xx家最具口碑品牌举行一场大型“夜战”活动。我们会给您派送英雄帖，凭此帖可参加一下活动：x、全线x折起售；x、预存xx元抵xxxx元；x、免单一小时参加抽奖；x、购物抽电视、冰箱；x、xxxx份礼品免费送。英雄帖数量有限，请在x.xx日之前领取。x.xx之前在本店交定金可砸金蛋赢礼品。地址：红星美凯龙四楼西侧麦思哲·整体软装 咨询热线：xxxx-xxxxxxx,2,0.1
需要贷款的朋友请注意！我们专做小额贷款！银行能做的我们可以！银行做不了的我们也可以！欢迎来电咨询！xxxxxxxxxxx董经理！专业贷,2,0.1
高侤冲剌五人班、顶级专家强化压轴必侤题‘xx天高强度敎学xx小时贴身陪读，稳步菝高xxx！簽箹保过二本冲一本!可食宿xxxxxxxxxOO,2,0.1
最近除主材上了很多新样品，工艺工地也齐全了，从隐蔽工程水电，贴砖，吊顶，木工，防水，等一系列工艺，欢迎来参观，考察，对比，了解…九品小郑,2,0.1
三八节优惠酬宾活动 活动一:仅xx元可享受 x:价值xx元的田之缘浓缩洗衣液x瓶 x:x代药疗/肩颈护理/色离子渗透疗法（x选x） x,2,0.1
您好！        我是南洋国际置业顾问：小许。南洋国际是一座xA级的纯写字楼，户型面积xx平方到xxxx平方不等！,2,0.1
尊敬的客户您好，我行于x月xx日开始代销国债。国债利率三年期x.xx%，五年期x.xx%。欢迎广大客户前来认购。咨询电话xxxxxxx,2,0.1
女士您好！在此三八节来临之际，从今天开始娜玲芮雅专厅全场小衫xxx元特卖，数量有限欢迎您前来选购。,2,0.1
嫌去奥门太麻烦!?那就来xxxxxx；c○m 无限欢乐等着你。新年送祝福，来了就可获xx！满了x百就带走。,2,0.1
笑美数码感谢您的来电，主营苹果电磁炉、电压力锅、索爱DVD，欢迎广大新老客户来店选购，我们将竭诚为您服务！地址：新螺蛳湾二期xx区xxxx,2,0.1
三八妇女节，美丽大放送，柳州梦之岛女装二楼（茜纳）专柜x--x日购买春装x件x折，x件x折，部分货品低至x折，专柜还有更多的优惠等着您,2,0.1
开工大吉！我司低价供应月蚀Fx,2,0.1
珠海IBS国际语言学校成立xx年，专业培训全日制英语、日语、葡萄牙语课程，毕业组织考级，推荐就业，欢迎来校参观、试听。感谢您的关注！~,2,0.1
【茜施尔】亲爱的，元宵节快乐！女人天生是女王！x月x日至x日在茜施尔店内购买产品满xxx即减xx元！女王节，惠享美丽，为爱加冕！地址：商贸城南门往北xxx米路东。女王专线：xxxx-xxxxxxx    xxxxxxxxxxx,2,0.1
各位家长，新年好！     锦绣辅导中心正月十六开学，中学费用xxx元/月，小学费用xxx元/月。单科一对一补习xx元/小时，须提前,2,0.1
xx月xx日至xx月xx日，上海大众汽车三十周年之 Techcare 冬季关爱专场为您盛情开启！参加活动即可免费享受冬季专题检测包；多,2,0.1
业主您好，东鹏瓷砖开年巨惠在x月x日周六晚上x点盛大开始，全场瓷砖xx元每平起，进店再送xx元打车费！签单还有豪礼相送，地址:幸福家居,2,0.1
亲：清河路屈臣氏雅漾x/x—x/x双倍积?屈臣氏xx折！还有多款节日优惠套装，有需要记得来找我哟！我x、x、x上班！（小徐提前祝您妇女,2,0.1
心动妇女节！吉他美特别推出精选新品.奢华光感瑧致眼膜.店内所有产品x折优惠.V|P会员可享受双倍积分.心动不如行动.赶紧行动吧！到店送,2,0.1
卜蜂莲花男女服装全场冬裤xx，x元，棉衣xx，x元。请各位顾客不耍错过哦。,2,0.1
?????????????????? 澳门政府发布博彩官网  ?澳门权威赌场网上直营,2,0.1
传奇绝版洋房即将推出，欢迎您的到来！联系人：高峰，电话：xxxxxxxxxxx.营销中心地址：发展大道与新华路交汇处（华南海鲜市场旁）,2,0.1
美云代表胜创全体员工祝新年好，工作顺利，万事吉祥，凡来店做保养、喷漆多有优惠：机场大道富春江路【括苍中路xx号】联系电话：xxxxxx,2,0.1
x月xx日黑色星期五活动，优惠幅度历史空前，并享受我们xx小时快速送货、全城比价差价返还服务！实在不想打扰你，又怕事后落埋怨，亲，全年价格最低，定金火热预存中，预存另有超值好礼！地址:嵩山路与南三环交叉口百姓广场永乐电器，电话:xxxxxxxxxxx,2,0.1
各位亲：节日快乐。为感谢大家对我们Lily 店的大力支持，x.x---x.x日全场春装满xxx立减xx元，多买多减，欢迎新老顾客前来选购。,2,0.1
你好，我是刚才给您打电话的九创装饰哈尔滨分公司的家装顾问高立才，…公司xxx之前推出xxxxx精装修大包套餐…包工包料包主材包损耗，x,2,0.1
本公司为庆祝x周年庆典、为感谢新老顾客关爱、特推出大酬宾活动：凡在我公司购车按揭时只付本金，其他全免；同时免费办理加油信用卡一张、透支,2,0.1
承接各种内外脚手架工程，可出租材料，可包工包料。材料，人员充足（一次握手，终身朋友）！联系电话：xxxxxxxxxxx。新年价格优惠至最低,2,0.1
好消息，好消息，泉秀永辉超市二楼x月x日至x月xx百雀羚护肤品三八妇女节做回馈活动全场打x.x折，水嫩精纯满xxx立减xx元，有买有,2,0.1
金足足浴欢迎您的来电！本会所提供特色足浴，桑拿，保健理疗，推拿等等...一流的设施与服务是你工作之余放松疲惫首选之地...地址：汉宁东,2,0.1
喜迎元宵 壳牌润滑油xx-xx特大优惠 只需xxx另送空气格一个,2,0.1
新老顾客  你们好    小东美丽坊房租即将到期，日化彩妆、化妆品全部大处理，化妆品买一套送一套，口罩手套全部进价大处理。,2,0.1
金太阳学员家长你好，我校作文、奥数班级本周周五晚起按原时间陆续开课。另奥杯数学、英语，华杯全国大赛x月x日截止报名。询xxxxxxx,2,0.1
米，两梯两户，汀兰苑xx#xx--xxx平米，两梯四户，位置绝佳，全天候日照，视野开阔，价格优惠，详询销售主管张立群：xxxxxxx,2,0.1
m|盐田好运车行祝你开年大吉—转让德龙xxx豪沃金王子.双后桥xxx天龙xxx欧曼.各种架柜.xxxxxxxxxxx求购拖头车a,2,0.1
魅力女人节，相约三月八！你想拥有无限次的美容吗？现在只需xxx元帮你做xx次的美容。{任选项目}各位姐姐们有时间记得过来美美哦！馨馨美,2,0.1
初x数理化语英中.栲保Ａ班、各 科（全曰制）x~對~x：x月xx号開課，長郡、雅禮老師，东塘步步高xF。xxx-xxx-xx【至學】,2,0.1
您好！欢迎致电中山市南头镇南盛水行；本行专业销售鼎湖山、华山泉、怡宝、加林山品牌桶装饮用水；***送水上门；电话遇忙请拨xxxxxxxx,2,0.1
巨烽装饰公司。做工好、价格优、环保、质量有保证，唐宁样板间xx号楼x单xxx已装好。    巨烽装饰小武   电话xxxxxxxxxx,2,0.1
东莞市家宝园林绿化有限公司欢迎您!我司以优质服务专业承接:清洁,2,0.1
牌的；店里xxx活动已经开始，特价产品疯狂抢购，限时限量，莫失良机，详情咨询店内.....  南门富森一楼汉斯格雅 罗静,2,0.1
株洲福建商会投资担保有限公司，现有信用贷款月息x?x分，手续简便，资料齐全当天放款，欢迎来电咨询！xxxxxxxxxxx王,2,0.1
校长，您好！自信创造奇迹，拼搏书写神话。为了帮助高三学生减压提高学习的动力提前进入备考状态，近期由全国知名讲师深入学校内部开展《冲刺高考成就梦想》的励志演讲会。内容:x通过案例告诉学生高考的意义,2,0.1
本公司专业制作塑石假山，假山瀑布，各种假树，仿木纹栏杆，各种仿生卡通制品的设计以及施工，质优价廉，效果逼真。有意者联系xxxxxxxx,2,0.1
三月爱美丽，绽放女人季?? ，x月x日-x日，华隆步步高化妆品【羽西】满xxx减xxx，还有更多买赠[礼物][礼物]等待您，三八女人节,2,0.1
春天到了，嵊州一年生小苗基地出售早晚樱花，西府垂丝海棠，紫叶李，红枫，紫薇，红梅，红白紫玉兰，桂花等等小苗xxxxxxxxxxx  叶汀,2,0.1
近群科兴趣地标性建筑物，地段完美，人流集中，价格合理，是投资者最不可错过的选择。同时，怡景苑在xxxx推出三套特价房，怡景苑东临森林区,2,0.1
日-x月x日，春装一件x.x，两件x折，机会难得，期待您的光临！您的时尚顾问：小云,2,0.1
慕思寝具、欧化美家美居、钟意莱山棕床垫、海尔电器、A.O.史密斯。xx个国内一线品牌举办的［春季建材家居博览会］时间：xxxx．x．x,2,0.1
???亲爱的会员您好，我们是圣淘沙娱乐城xxxxx.com，我公司现首存赠送xx%彩金，并享公司入款优惠x.x%和返水x.x%无上限，也可申,2,0.1
在吗？x月xx日，xx日【特惠】北京故宫八达岭长城六天双飞团x天xxxx元/人，有需要联系我小温，另有国内，出境，台湾游业务办理，欢迎,2,0.1
xxxxxxxxxxx: 平安无抵押贷款，打卡工资、做生意、全款车、按揭房、寿险保单皆可贷，正规银行当天放款，利息低至x.x%!朱经理,2,0.1
【包商银行滨河支行祝福】喜庆元宵佳节祝您羊年吉祥、财源滚滚！凭该短信，办理开卡业务，即可领取面粉一袋。该活动转发无效！截止日期：xx,2,0.1
达芙妮 悦享女人节:x月x日—x月x日  （DA商品限时低至xxx元）   （DAxxx元起，圆漾xx折，DY&杜拉拉 现价） 另：x,2,0.1
连江(格哥屋外贸童装)大淸仓,2,0.1
），元宵节营业时间延长至xx点 ！ 晚上八点开始 ，还有更多限时折扣  ！服饰全场满xxx立减xx ，非食区全场x.x折 ，洗涤用,2,0.1
